ts,value,TimeGPT,TimeGPT-hi-99,TimeGPT-lo-99,anomaly
2024-12-22 02:00:00,804.2,803.1633,831.53845,774.7882,False
2024-12-22 02:01:00,797.6,804.1796,832.55475,775.8045,False
2024-12-22 02:02:00,796.8,803.1184,831.4935,774.7433,False
2024-12-22 02:03:00,796.4,802.43835,830.8135,774.06323,False
2024-12-22 02:04:00,796.3,800.95856,829.3337,772.58344,False
2024-12-22 02:05:00,796.1,799.8013,828.1764,771.42615,False
2024-12-22 02:06:00,796.0,799.30756,827.6827,770.93243,False
2024-12-22 02:07:00,796.0,798.44336,826.8185,770.06824,False
2024-12-22 02:08:00,795.9,798.08704,826.46216,769.7119,False
2024-12-22 02:09:00,795.9,797.8462,826.2213,769.47107,False
2024-12-22 02:10:00,795.9,797.1197,825.4948,768.74457,False
2024-12-22 02:11:00,795.8,797.4749,825.85004,769.0998,False
2024-12-22 02:12:00,795.8,797.5504,825.92554,769.1753,False
2024-12-22 02:13:00,795.8,797.54456,825.9197,769.16943,False
2024-12-22 02:14:00,795.8,798.0028,826.3779,769.6277,False
2024-12-22 02:15:00,795.8,797.987,826.3621,769.6119,False
2024-12-22 02:16:00,795.8,798.021,826.3961,769.6459,False
2024-12-22 02:17:00,795.7,797.85895,826.2341,769.4838,False
2024-12-22 02:18:00,795.7,797.6786,826.0537,769.30347,False
2024-12-22 02:19:00,795.7,797.1897,825.5648,768.8146,False
2024-12-22 02:20:00,795.7,797.4968,825.87195,769.1217,False
2024-12-22 02:21:00,795.7,797.9918,826.36694,769.6167,False
2024-12-22 02:22:00,795.7,797.686,826.0611,769.31085,False
2024-12-22 02:23:00,795.7,798.94446,827.3196,770.56934,False
2024-12-22 02:24:00,795.7,795.6813,824.0564,767.30615,False
2024-12-22 02:25:00,795.7,796.2164,824.5915,767.84125,False
2024-12-22 02:26:00,795.7,796.6612,825.0363,768.2861,False
2024-12-22 02:27:00,795.7,796.76013,825.13525,768.385,False
2024-12-22 02:28:00,795.7,796.42975,824.8049,768.0546,False
2024-12-22 02:29:00,795.7,796.3398,824.7149,767.96466,False
2024-12-22 02:30:00,795.6,796.4579,824.833,768.08276,False
2024-12-22 02:31:00,795.7,796.6855,825.0606,768.31036,False
2024-12-22 02:32:00,795.6,796.73987,825.115,768.36475,False
2024-12-22 02:33:00,795.6,796.4208,824.7959,768.04565,False
2024-12-22 02:34:00,795.7,796.5235,824.8986,768.1484,False
2024-12-22 02:35:00,795.6,796.6293,825.0044,768.25415,False
2024-12-22 02:36:00,795.7,796.9301,825.30524,768.555,False
2024-12-22 02:37:00,795.6,796.8614,825.2365,768.48627,False
2024-12-22 02:38:00,795.6,796.7463,825.1214,768.37115,False
2024-12-22 02:39:00,795.6,796.71094,825.08606,768.3358,False
2024-12-22 02:40:00,795.6,796.7441,825.1192,768.36896,False
2024-12-22 02:41:00,795.6,796.58923,824.96436,768.2141,False
2024-12-22 02:42:00,795.6,796.43994,824.81506,768.0648,False
2024-12-22 02:43:00,795.6,796.3614,824.7365,767.98627,False
2024-12-22 02:44:00,795.6,796.4554,824.8305,768.08026,False
2024-12-22 02:45:00,795.6,796.67487,825.05,768.29974,False
2024-12-22 02:46:00,795.6,796.9375,825.3126,768.5624,False
2024-12-22 02:47:00,795.6,797.1955,825.5706,768.8204,False
2024-12-22 02:48:00,795.6,795.5867,823.9618,767.21155,False
2024-12-22 02:49:00,795.6,795.4927,823.8678,767.11755,False
2024-12-22 02:50:00,795.6,795.6039,823.979,767.22876,False
2024-12-22 02:51:00,795.6,795.8784,824.25354,767.5033,False
2024-12-22 02:52:00,795.6,795.89233,824.26746,767.5172,False
2024-12-22 02:53:00,795.6,796.15625,824.5314,767.7811,False
2024-12-22 02:54:00,795.6,796.28076,824.6559,767.90564,False
2024-12-22 02:55:00,795.6,796.32874,824.70386,767.9536,False
2024-12-22 02:56:00,795.6,796.1322,824.5073,767.7571,False
2024-12-22 02:57:00,795.6,796.11084,824.48596,767.7357,False
2024-12-22 02:58:00,795.6,795.6832,824.05835,767.3081,False
2024-12-22 02:59:00,795.6,795.70074,824.07587,767.3256,False
2024-12-22 03:00:00,795.5,795.55896,823.9341,767.18384,False
2024-12-22 03:01:00,795.5,795.51624,823.89136,767.1411,False
2024-12-22 03:02:00,795.5,795.298,823.6731,766.92285,False
2024-12-22 03:03:00,795.5,795.4408,823.8159,767.0657,False
2024-12-22 03:04:00,795.5,795.4799,823.85504,767.1048,False
2024-12-22 03:05:00,795.5,795.3722,823.7473,766.9971,False
2024-12-22 03:06:00,795.5,795.1808,823.5559,766.80566,False
2024-12-22 03:07:00,795.5,794.93677,823.3119,766.56165,False
2024-12-22 03:08:00,795.5,794.93854,823.31366,766.5634,False
2024-12-22 03:09:00,795.5,794.5696,822.9447,766.19446,False
2024-12-22 03:10:00,795.5,794.3395,822.7146,765.96436,False
2024-12-22 03:11:00,795.5,794.5332,822.9083,766.1581,False
2024-12-22 03:12:00,795.5,795.6031,823.9782,767.22797,False
2024-12-22 03:13:00,795.5,795.5308,823.90594,767.1557,False
2024-12-22 03:14:00,795.5,795.6302,824.0053,767.25507,False
2024-12-22 03:15:00,795.5,795.73676,824.1119,767.36163,False
2024-12-22 03:16:00,795.5,795.50977,823.8849,767.13464,False
2024-12-22 03:17:00,795.5,795.6473,824.0224,767.27216,False
2024-12-22 03:18:00,795.5,795.5432,823.91833,767.1681,False
2024-12-22 03:19:00,795.5,795.5482,823.92334,767.1731,False
2024-12-22 03:20:00,779.3,795.50116,823.8763,767.12604,False
2024-12-22 03:21:00,776.2,795.4314,823.8065,767.0563,False
2024-12-22 03:22:00,775.2,795.50183,823.87695,767.1267,False
2024-12-22 03:23:00,774.95,795.53613,823.91125,767.161,False
2024-12-22 03:24:00,774.7,795.4417,823.81683,767.0666,False
2024-12-22 03:25:00,774.4,795.4481,823.82324,767.073,False
2024-12-22 03:26:00,774.3,795.77673,824.15186,767.4016,False
2024-12-22 03:27:00,774.3,795.9658,824.34094,767.5907,False
2024-12-22 03:28:00,774.1,795.9287,824.30383,767.5536,False
2024-12-22 03:29:00,774.1,795.83075,824.2059,767.4556,False
2024-12-22 03:30:00,774.1,795.76385,824.139,767.38873,False
2024-12-22 03:31:00,774.0,795.4996,823.8747,767.12445,False
2024-12-22 03:32:00,774.0,795.4897,823.8648,767.11456,False
2024-12-22 03:33:00,774.0,795.3686,823.7437,766.99347,False
2024-12-22 03:34:00,773.9,795.4029,823.778,767.0278,False
2024-12-22 03:35:00,773.9,795.4624,823.8375,767.0873,False
2024-12-22 03:36:00,773.9,773.9664,802.3415,745.59125,False
2024-12-22 03:37:00,773.8,774.16254,802.53766,745.7874,False
2024-12-22 03:38:00,782.8,774.71234,803.08746,746.3372,False
2024-12-22 03:39:00,785.4,774.96,803.33514,746.5849,False
2024-12-22 03:40:00,786.0,775.21,803.58514,746.8349,False
2024-12-22 03:41:00,786.3,775.4312,803.80634,747.0561,False
2024-12-22 03:42:00,786.5,775.80945,804.1846,747.4343,False
2024-12-22 03:43:00,786.7,776.0869,804.46204,747.7118,False
2024-12-22 03:44:00,786.8,776.357,804.7321,747.9819,False
