ts,value,TimeGPT,TimeGPT-hi-99,TimeGPT-lo-99,anomaly
2024-12-22 02:00:00,26.0,26.03578,27.20496,24.8666,False
2024-12-22 02:01:00,26.0,26.024319,27.193499,24.855139,False
2024-12-22 02:02:00,26.0,26.011057,27.180237,24.841877,False
2024-12-22 02:03:00,26.0,26.018465,27.187645,24.849285,False
2024-12-22 02:04:00,26.0,26.002527,27.171707,24.833347,False
2024-12-22 02:05:00,26.0,25.999487,27.168667,24.830307,False
2024-12-22 02:06:00,26.0,26.001833,27.171013,24.832653,False
2024-12-22 02:07:00,26.0,25.994364,27.163544,24.825184,False
2024-12-22 02:08:00,26.0,26.003893,27.173073,24.834713,False
2024-12-22 02:09:00,26.0,25.982939,27.152119,24.813759,False
2024-12-22 02:10:00,26.0,25.969137,27.138317,24.799957,False
2024-12-22 02:11:00,25.0,25.963667,27.132847,24.794487,False
2024-12-22 02:12:00,25.0,25.964943,27.134123,24.795763,False
2024-12-22 02:13:00,25.0,25.966198,27.135378,24.797018,False
2024-12-22 02:14:00,25.0,25.961733,27.130913,24.792553,False
2024-12-22 02:15:00,25.0,25.946068,27.115248,24.776888,False
2024-12-22 02:16:00,25.0,25.928984,27.098164,24.759804,False
2024-12-22 02:17:00,25.0,25.926964,27.096144,24.757784,False
2024-12-22 02:18:00,25.0,25.89279,27.06197,24.72361,False
2024-12-22 02:19:00,25.0,25.890284,27.059464,24.721104,False
2024-12-22 02:20:00,25.0,25.889336,27.058516,24.720156,False
2024-12-22 02:21:00,25.0,25.868637,27.037817,24.699457,False
2024-12-22 02:22:00,25.0,25.84973,27.01891,24.68055,False
2024-12-22 02:23:00,25.0,25.837137,27.006317,24.667957,False
2024-12-22 02:24:00,25.0,25.03046,26.19964,23.86128,False
2024-12-22 02:25:00,25.0,25.04722,26.2164,23.87804,False
2024-12-22 02:26:00,25.0,25.0588,26.22798,23.88962,False
2024-12-22 02:27:00,25.0,25.085245,26.254425,23.916065,False
2024-12-22 02:28:00,25.0,25.10547,26.27465,23.93629,False
2024-12-22 02:29:00,25.0,25.124971,26.294151,23.955791,False
2024-12-22 02:30:00,25.0,25.145416,26.314596,23.976236,False
2024-12-22 02:31:00,25.0,25.165535,26.334715,23.996355,False
2024-12-22 02:32:00,25.0,25.186836,26.356016,24.017656,False
2024-12-22 02:33:00,25.0,25.188173,26.357353,24.018993,False
2024-12-22 02:34:00,25.0,25.18648,26.35566,24.0173,False
2024-12-22 02:35:00,25.0,25.176086,26.345266,24.006907,False
2024-12-22 02:36:00,25.0,25.18472,26.353899,24.01554,False
2024-12-22 02:37:00,25.0,25.186094,26.355274,24.016914,False
2024-12-22 02:38:00,25.0,25.190247,26.359426,24.021067,False
2024-12-22 02:39:00,25.0,25.196806,26.365986,24.027626,False
2024-12-22 02:40:00,25.0,25.20912,26.3783,24.03994,False
2024-12-22 02:41:00,25.0,25.216618,26.385798,24.047438,False
2024-12-22 02:42:00,25.0,25.221903,26.391083,24.052723,False
2024-12-22 02:43:00,25.0,25.22641,26.39559,24.05723,False
2024-12-22 02:44:00,25.0,25.24813,26.41731,24.07895,False
2024-12-22 02:45:00,25.0,25.251905,26.421085,24.082726,False
2024-12-22 02:46:00,25.0,25.255466,26.424646,24.086287,False
2024-12-22 02:47:00,25.0,25.268738,26.437918,24.099558,False
2024-12-22 02:48:00,25.0,25.028006,26.197186,23.858826,False
2024-12-22 02:49:00,25.0,25.033321,26.202501,23.864141,False
2024-12-22 02:50:00,25.0,25.042702,26.211882,23.873522,False
2024-12-22 02:51:00,24.0,25.056784,26.225964,23.887604,False
2024-12-22 02:52:00,24.0,25.073921,26.243101,23.904741,False
2024-12-22 02:53:00,24.0,25.083025,26.252205,23.913845,False
2024-12-22 02:54:00,24.0,25.120274,26.289454,23.951094,False
2024-12-22 02:55:00,24.0,25.137794,26.306974,23.968615,False
2024-12-22 02:56:00,24.0,25.1566,26.32578,23.987421,False
2024-12-22 02:57:00,24.0,25.15985,26.32903,23.99067,False
2024-12-22 02:58:00,24.0,25.182304,26.351484,24.013124,True
2024-12-22 02:59:00,24.0,25.179432,26.348612,24.010252,True
2024-12-22 03:00:00,24.0,25.196894,26.366074,24.027714,True
2024-12-22 03:01:00,24.0,25.205536,26.374716,24.036356,True
2024-12-22 03:02:00,24.0,25.207396,26.376575,24.038216,True
2024-12-22 03:03:00,24.0,25.211538,26.380718,24.042358,True
2024-12-22 03:04:00,24.0,25.218643,26.387823,24.049463,True
2024-12-22 03:05:00,24.0,25.219982,26.389162,24.050802,True
2024-12-22 03:06:00,24.0,25.236013,26.405193,24.066833,True
2024-12-22 03:07:00,24.0,25.245039,26.414219,24.07586,True
2024-12-22 03:08:00,24.0,25.258415,26.427595,24.089235,True
2024-12-22 03:09:00,24.0,25.268456,26.437635,24.099276,True
2024-12-22 03:10:00,24.0,25.282228,26.451408,24.113049,True
2024-12-22 03:11:00,24.0,25.296934,26.466114,24.127754,True
2024-12-22 03:12:00,24.0,24.0001,25.16928,22.83092,False
2024-12-22 03:13:00,24.0,24.004438,25.173618,22.835258,False
2024-12-22 03:14:00,24.0,24.032011,25.20119,22.862831,False
2024-12-22 03:15:00,24.0,24.048447,25.217627,22.879267,False
