ts,value,TimeGPT,TimeGPT-hi-99,TimeGPT-lo-99,anomaly
2024-12-22 02:00:00,3.354,3.3496952,3.4592712,3.2401192,False
2024-12-22 02:01:00,3.329,3.3539028,3.4634788,3.2443268,False
2024-12-22 02:02:00,3.325,3.3502517,3.4598277,3.2406757,False
2024-12-22 02:03:00,3.324,3.3475814,3.4571574,3.2380054,False
2024-12-22 02:04:00,3.324,3.3418314,3.4514074,3.2322555,False
2024-12-22 02:05:00,3.322,3.3375475,3.4471235,3.2279716,False
2024-12-22 02:06:00,3.322,3.3358047,3.4453807,3.2262287,False
2024-12-22 02:07:00,3.322,3.3324623,3.4420383,3.2228863,False
2024-12-22 02:08:00,3.322,3.3309948,3.4405708,3.2214189,False
2024-12-22 02:09:00,3.322,3.330013,3.439589,3.220437,False
2024-12-22 02:10:00,3.322,3.3274264,3.4370024,3.2178504,False
2024-12-22 02:11:00,3.322,3.3287504,3.4383264,3.2191744,False
2024-12-22 02:12:00,3.322,3.328959,3.438535,3.219383,False
2024-12-22 02:13:00,3.322,3.3288043,3.4383802,3.2192283,False
2024-12-22 02:14:00,3.322,3.3304963,3.4400723,3.2209203,False
2024-12-22 02:15:00,3.322,3.3304498,3.4400258,3.2208738,False
2024-12-22 02:16:00,3.322,3.3302724,3.4398484,3.2206964,False
2024-12-22 02:17:00,3.321,3.3299096,3.4394855,3.2203336,False
2024-12-22 02:18:00,3.321,3.3289793,3.4385552,3.2194033,False
2024-12-22 02:19:00,3.321,3.3272474,3.4368234,3.2176714,False
2024-12-22 02:20:00,3.321,3.3285232,3.4380991,3.2189472,False
2024-12-22 02:21:00,3.321,3.3302672,3.4398432,3.2206912,False
2024-12-22 02:22:00,3.321,3.3290246,3.4386005,3.2194486,False
2024-12-22 02:23:00,3.321,3.333913,3.443489,3.224337,False
2024-12-22 02:24:00,3.321,3.3207917,3.4303677,3.2112157,False
2024-12-22 02:25:00,3.321,3.322663,3.432239,3.213087,False
2024-12-22 02:26:00,3.321,3.3244233,3.4339993,3.2148473,False
2024-12-22 02:27:00,3.321,3.3245995,3.4341755,3.2150235,False
2024-12-22 02:28:00,3.321,3.3233464,3.4329224,3.2137704,False
2024-12-22 02:29:00,3.321,3.3228884,3.4324644,3.2133124,False
2024-12-22 02:30:00,3.321,3.3233767,3.4329526,3.2138007,False
2024-12-22 02:31:00,3.321,3.324169,3.433745,3.214593,False
2024-12-22 02:32:00,3.321,3.3243778,3.4339538,3.2148018,False
2024-12-22 02:33:00,3.321,3.3232787,3.4328547,3.2137027,False
2024-12-22 02:34:00,3.321,3.323658,3.433234,3.214082,False
2024-12-22 02:35:00,3.321,3.3241096,3.4336855,3.2145336,False
2024-12-22 02:36:00,3.321,3.325349,3.434925,3.215773,False
2024-12-22 02:37:00,3.321,3.3251278,3.4347038,3.2155519,False
2024-12-22 02:38:00,3.321,3.3247874,3.4343634,3.2152114,False
2024-12-22 02:39:00,3.321,3.3243566,3.4339325,3.2147806,False
2024-12-22 02:40:00,3.321,3.3245018,3.4340777,3.2149258,False
2024-12-22 02:41:00,3.321,3.3241696,3.4337456,3.2145936,False
2024-12-22 02:42:00,3.321,3.3234534,3.4330294,3.2138774,False
2024-12-22 02:43:00,3.321,3.323233,3.4328089,3.213657,False
2024-12-22 02:44:00,3.321,3.3234882,3.4330642,3.2139122,False
2024-12-22 02:45:00,3.321,3.3244398,3.4340158,3.2148638,False
2024-12-22 02:46:00,3.321,3.3253186,3.4348946,3.2157426,False
2024-12-22 02:47:00,3.321,3.3263319,3.4359078,3.2167559,False
2024-12-22 02:48:00,3.321,3.3207233,3.4302993,3.2111473,False
2024-12-22 02:49:00,3.321,3.3204522,3.4300282,3.2108762,False
2024-12-22 02:50:00,3.321,3.3209336,3.4305096,3.2113576,False
2024-12-22 02:51:00,3.321,3.3219478,3.4315238,3.2123718,False
2024-12-22 02:52:00,3.321,3.3218622,3.4314382,3.2122862,False
2024-12-22 02:53:00,3.321,3.322821,3.432397,3.213245,False
2024-12-22 02:54:00,3.321,3.3231995,3.4327755,3.2136235,False
2024-12-22 02:55:00,3.321,3.323293,3.432869,3.213717,False
2024-12-22 02:56:00,3.32,3.3224807,3.4320567,3.2129047,False
2024-12-22 02:57:00,3.321,3.3223736,3.4319496,3.2127976,False
2024-12-22 02:58:00,3.32,3.320744,3.43032,3.211168,False
2024-12-22 02:59:00,3.32,3.320763,3.430339,3.2111871,False
2024-12-22 03:00:00,3.32,3.3201816,3.4297576,3.2106056,False
2024-12-22 03:01:00,3.32,3.319978,3.429554,3.210402,False
2024-12-22 03:02:00,3.32,3.3192346,3.4288106,3.2096586,False
2024-12-22 03:03:00,3.32,3.3197596,3.4293356,3.2101836,False
2024-12-22 03:04:00,3.32,3.3199582,3.4295342,3.2103822,False
2024-12-22 03:05:00,3.32,3.3196883,3.4292643,3.2101123,False
2024-12-22 03:06:00,3.32,3.318987,3.4285629,3.209411,False
2024-12-22 03:07:00,3.32,3.317943,3.427519,3.208367,False
2024-12-22 03:08:00,3.32,3.317963,3.4275389,3.208387,False
2024-12-22 03:09:00,3.32,3.3164687,3.4260447,3.2068927,False
2024-12-22 03:10:00,3.32,3.3155053,3.4250813,3.2059293,False
2024-12-22 03:11:00,3.32,3.316282,3.425858,3.206706,False
2024-12-22 03:12:00,3.32,3.3202748,3.4298508,3.2106988,False
2024-12-22 03:13:00,3.32,3.3199837,3.4295597,3.2104077,False
2024-12-22 03:14:00,3.32,3.3203595,3.4299355,3.2107835,False
2024-12-22 03:15:00,3.32,3.320696,3.430272,3.2111201,False
2024-12-22 03:16:00,3.32,3.3198826,3.4294586,3.2103066,False
2024-12-22 03:17:00,3.32,3.3202922,3.4298682,3.2107162,False
2024-12-22 03:18:00,3.32,3.3199246,3.4295006,3.2103486,False
2024-12-22 03:19:00,3.32,3.3199072,3.4294832,3.2103312,False
2024-12-22 03:20:00,3.257,3.319756,3.429332,3.21018,False
2024-12-22 03:21:00,3.245,3.3194654,3.4290414,3.2098894,False
2024-12-22 03:22:00,3.241,3.3197753,3.4293513,3.2101994,False
