ts,value,TimeGPT,TimeGPT-hi-99,TimeGPT-lo-99,anomaly
2024-12-22 02:00:00,3.38,3.3434594,3.4617438,3.225175,False
2024-12-22 02:01:00,3.337,3.3471417,3.4654262,3.2288573,False
2024-12-22 02:02:00,3.331,3.3445687,3.4628532,3.2262843,False
2024-12-22 02:03:00,3.329,3.342953,3.4612374,3.2246685,False
2024-12-22 02:04:00,3.328,3.3379135,3.456198,3.219629,False
2024-12-22 02:05:00,3.327,3.3336337,3.4519181,3.2153492,False
2024-12-22 02:06:00,3.327,3.3317237,3.4500082,3.2134392,False
2024-12-22 02:07:00,3.326,3.329405,3.4476895,3.2111206,False
2024-12-22 02:08:00,3.326,3.327232,3.4455163,3.2089474,False
2024-12-22 02:09:00,3.326,3.3300004,3.4482849,3.211716,False
2024-12-22 02:10:00,3.326,3.3267758,3.4450603,3.2084913,False
2024-12-22 02:11:00,3.326,3.3306017,3.4488862,3.2123172,False
2024-12-22 02:12:00,3.326,3.33099,3.4492745,3.2127056,False
2024-12-22 02:13:00,3.325,3.330051,3.4483354,3.2117665,False
2024-12-22 02:14:00,3.325,3.3325703,3.4508548,3.2142859,False
2024-12-22 02:15:00,3.325,3.3342116,3.452496,3.2159271,False
2024-12-22 02:16:00,3.325,3.3327448,3.4510293,3.2144604,False
2024-12-22 02:17:00,3.325,3.331459,3.4497435,3.2131746,False
2024-12-22 02:18:00,3.325,3.33145,3.4497344,3.2131655,False
2024-12-22 02:19:00,3.325,3.3286014,3.4468858,3.210317,False
2024-12-22 02:20:00,3.325,3.327114,3.4453986,3.2088296,False
2024-12-22 02:21:00,3.325,3.3295577,3.4478421,3.2112732,False
2024-12-22 02:22:00,3.325,3.3300376,3.448322,3.2117531,False
2024-12-22 02:23:00,3.325,3.333782,3.4520664,3.2154975,False
2024-12-22 02:24:00,3.325,3.3263376,3.444622,3.208053,False
2024-12-22 02:25:00,3.325,3.3287294,3.4470139,3.210445,False
2024-12-22 02:26:00,3.325,3.3290408,3.4473252,3.2107563,False
2024-12-22 02:27:00,3.325,3.3294246,3.447709,3.2111402,False
2024-12-22 02:28:00,3.325,3.328182,3.4464664,3.2098975,False
2024-12-22 02:29:00,3.325,3.3271742,3.4454587,3.2088897,False
2024-12-22 02:30:00,3.325,3.3268383,3.4451227,3.2085538,False
2024-12-22 02:31:00,3.325,3.327679,3.4459634,3.2093945,False
2024-12-22 02:32:00,3.325,3.3287768,3.4470613,3.2104924,False
2024-12-22 02:33:00,3.325,3.3279395,3.446224,3.209655,False
2024-12-22 02:34:00,3.325,3.3283265,3.446611,3.210042,False
2024-12-22 02:35:00,3.325,3.329445,3.4477293,3.2111604,False
2024-12-22 02:36:00,3.325,3.3305857,3.4488702,3.2123013,False
2024-12-22 02:37:00,3.325,3.329554,3.4478385,3.2112696,False
2024-12-22 02:38:00,3.325,3.3282833,3.4465678,3.2099988,False
2024-12-22 02:39:00,3.325,3.3290825,3.447367,3.210798,False
2024-12-22 02:40:00,3.325,3.3287296,3.447014,3.2104452,False
2024-12-22 02:41:00,3.325,3.3287947,3.4470792,3.2105103,False
2024-12-22 02:42:00,3.325,3.3270752,3.4453597,3.2087908,False
2024-12-22 02:43:00,3.324,3.3270621,3.4453466,3.2087777,False
2024-12-22 02:44:00,3.324,3.3266702,3.4449546,3.2083857,False
2024-12-22 02:45:00,3.324,3.3278754,3.4461598,3.209591,False
2024-12-22 02:46:00,3.324,3.3287466,3.447031,3.210462,False
2024-12-22 02:47:00,3.324,3.3303127,3.4485972,3.2120283,False
2024-12-22 02:48:00,3.324,3.3233497,3.4416342,3.2050653,False
2024-12-22 02:49:00,3.324,3.3237026,3.441987,3.205418,False
2024-12-22 02:50:00,3.324,3.3243403,3.4426248,3.2060559,False
2024-12-22 02:51:00,3.324,3.3251812,3.4434657,3.2068968,False
2024-12-22 02:52:00,3.324,3.3251476,3.443432,3.2068632,False
2024-12-22 02:53:00,3.324,3.3247738,3.4430583,3.2064893,False
2024-12-22 02:54:00,3.324,3.3249156,3.4432,3.2066312,False
2024-12-22 02:55:00,3.324,3.324959,3.4432435,3.2066746,False
2024-12-22 02:56:00,3.324,3.3242326,3.442517,3.205948,False
2024-12-22 02:57:00,3.324,3.3247478,3.4430323,3.2064633,False
2024-12-22 02:58:00,3.324,3.323379,3.4416635,3.2050946,False
2024-12-22 02:59:00,3.324,3.3239846,3.442269,3.2057002,False
2024-12-22 03:00:00,3.324,3.3229778,3.4412622,3.2046933,False
2024-12-22 03:01:00,3.324,3.3226771,3.4409616,3.2043927,False
2024-12-22 03:02:00,3.324,3.3228676,3.441152,3.2045832,False
2024-12-22 03:03:00,3.324,3.3236625,3.441947,3.205378,False
2024-12-22 03:04:00,3.324,3.324204,3.4424884,3.2059195,False
2024-12-22 03:05:00,3.324,3.3243303,3.4426148,3.2060459,False
2024-12-22 03:06:00,3.324,3.3235712,3.4418557,3.2052867,False
2024-12-22 03:07:00,3.324,3.322695,3.4409795,3.2044106,False
2024-12-22 03:08:00,3.324,3.3229852,3.4412696,3.2047007,False
2024-12-22 03:09:00,3.324,3.3211198,3.4394042,3.2028353,False
2024-12-22 03:10:00,3.324,3.3199668,3.4382513,3.2016823,False
2024-12-22 03:11:00,3.324,3.32078,3.4390645,3.2024956,False
2024-12-22 03:12:00,3.324,3.3252742,3.4435587,3.2069898,False
